ID	logFC	t	P.Value	adj.P.Val	B
3127	SMARCD3	0.175880182216964	1.27802299917737	0.203640110206775	0.240915848319159	-6.42419428416331
6173	BEX1	-0.493503914399353	-1.27740628351419	0.203856936043847	0.241128313757069	-6.42497426185925
6459	STBD1	0.236975084693724	1.27671929030904	0.204098670352667	0.241370158729706	-6.42584268990279
640	PIGR	0.473168007683683	1.27512952654786	0.204658874576547	0.24198847393787	-6.4278505656376
555	JAK1	0.127293546119502	1.27488713108093	0.204744389743765	0.242045393935856	-6.42815649768227
258	CTBP2	0.115906593400844	1.27446084511203	0.20489484379257	0.242179048804651	-6.42869438411676
1143	OTUB1	-0.112501262849154	-1.27373863015936	0.205149929167009	0.242430978067907	-6.42960527308407
3229	CDC42SE1	0.128232959766488	1.27364544694663	0.20518285836785	0.242430978067907	-6.42972276318611
6388	LAMP1	0.129564861356374	1.27330188275438	0.205304301116919	0.242530217809771	-6.43015587394363
995	PLSCR3	0.105961549990438	1.26899347847049	0.206831723795647	0.244290031606896	-6.43557755814592
14	ERRFI1	0.238532688965752	1.26791991457473	0.207213621639742	0.244696464941461	-6.43692574218171
5261	DHRS1	0.103464134844163	1.26753141441046	0.207351949972931	0.244776331159103	-6.43741334768802
5741	WDR74	0.0879385786700042	1.26751765940541	0.207356848786109	0.244776331159103	-6.4374306088895
954	MARCKS	-0.18622243472724	-1.26732676834225	0.207424842970935	0.244811970672458	-6.43767013987971
2079	ATP6V1H	-0.129465412296046	-1.2667907525054	0.207615855941194	0.244992762951015	-6.43834254713703
5505	GATA5	0.374684722941099	1.26563718078521	0.208027377239998	0.245419550944186	-6.43978870994263
4873	MAGOHB	-0.121080685281196	-1.26556449962705	0.208053325306297	0.245419550944186	-6.43987978291327
4095	DNTTIP1	-0.089398600468989	-1.26288691162292	0.209010913515763	0.246504220711725	-6.4432313770491
1470	ACAA2	-0.208770541293083	-1.26145946597287	0.209522731104704	0.247028044091545	-6.44501531480451
4177	MYLIP	0.14055067329233	1.26143543984779	0.209531353643431	0.247028044091545	-6.44504532442207
3913	APOBEC3G	-0.221508448162551	-1.26127848402777	0.209587688628388	0.24704948517609	-6.44524135498766
1518	FGFR3	-0.283438845140887	-1.25718512026949	0.2110608115523	0.24874063978393	-6.45034538332665
1214	PAFAH1B1	-0.0861759432375177	-1.25677553693141	0.211208628827093	0.248869556092477	-6.45085520420444
5036	DKC1	-0.118503161213184	-1.25626557282137	0.21139277907366	0.249041229267059	-6.45148974580596
2303	TAF12	0.102986537041364	1.25512456539949	0.211805227271393	0.249481748237458	-6.45290857720485
4820	OXCT2	0.196518468804411	1.25497171817799	0.21186052274161	0.249501499413469	-6.45309854576911
2649	NOL3	-0.17485300805493	-1.25362186853043	0.212349315710908	0.250031667007971	-6.45477524861047
4269	SOX17	0.172970843325719	1.25186033376356	0.212988423082912	0.250738598052161	-6.45696067688871
528	RNASE1	0.193896137674414	1.25020729865047	0.213589442771974	0.251400441910451	-6.45900877177155
3069	RASA2	0.148466302564283	1.24975592227026	0.2137537718	0.251511042404137	-6.45956756430242
4897	KIAA1683	0.227017358753448	1.24973584422364	0.21376108359981	0.251511042404137	-6.45959241584612
4521	GNB3	0.181389211706092	1.2493664383047	0.213895642336127	0.251623647551091	-6.46004957748734
1932	ADAMTS1	-0.312791468972018	-1.2462147293385	0.215046190280197	0.252931189294326	-6.46394464562717
3227	PTPLAD1	-0.167781821422543	-1.24425233021652	0.215764851194537	0.25373037521987	-6.46636504855964
2575	HLA-E	-0.160534011425368	-1.24390510675066	0.215892191885137	0.253834029529439	-6.46679292315173
2081	DCXR	0.208495221723711	1.24021931381338	0.217247297302827	0.255334573018713	-6.47132765232308
4338	DCXR.1	0.208495221723711	1.24021931381338	0.217247297302827	0.255334573018713	-6.47132765232308
165	RGS16	0.347818870870402	1.23906447563964	0.217673152368467	0.255788665348973	-6.472745780366
5491	SLC27A5	-0.141026641372027	-1.23688371923305	0.218478978459474	0.256689017507901	-6.47542021026096
964	PPP1R14A	0.261468751386164	1.23649995033157	0.218621011707286	0.256809300166222	-6.47589038020905
4504	CXXC1	0.128501068440287	1.23392818720881	0.219574556577151	0.25788263119217	-6.47903747298976
1490	S100A13	-0.153132826150524	-1.2336098812424	0.219692786216803	0.257974702364463	-6.47942654274341
4514	ELP3	0.141834914050846	1.23342131517695	0.219762847863419	0.258010189043419	-6.47965698344824
3107	DPYSL2	-0.219456048982584	-1.23255559275337	0.220084714997095	0.258341238774911	-6.48071451474535
132	OPTN	-0.167767923703936	-1.23226563930285	0.220192593348866	0.258421028366665	-6.48106854815137
5433	NCOA7	-0.281102018457506	-1.22927228787543	0.22130852669601	0.259683641761798	-6.48471868290074
2725	SRPK2	-0.124105163808366	-1.22893224517194	0.221435555012652	0.25978562577209	-6.48513278789542
4618	ASL	0.13357133757826	1.22845113011758	0.221615373467844	0.25994949439916	-6.485718500246
6016	SEC16A	0.15067732101703	1.22713289245514	0.22210861199902	0.260480871297655	-6.48732218409728
4342	CTSC	-0.174421048725767	-1.22605185277339	0.222513692821928	0.260908686350679	-6.48863605417867
2429	RUNX3	0.220092964842789	1.22525347154941	0.222813201034278	0.261212579633958	-6.48960566244459
3966	USP10	0.123414083691857	1.22438535575114	0.223139201097552	0.261547414716334	-6.49065926166004
3257	HSPB2	-0.24033055336443	-1.22403541609371	0.223270710185846	0.261654201803029	-6.49108376406276
1096	RAB3IP	-0.176000808059353	-1.22371489853437	0.223391211539725	0.261748052457256	-6.49147247140621
910	GORASP2	-0.180926329056832	-1.2233636865514	0.223523306792071	0.261855451299828	-6.49189828931006
1405	WDR77	-0.164697091812946	-1.22313715945807	0.223608536481406	0.261907918656825	-6.49217287295718
1854	TAF1C	0.107356123513317	1.2209806247753	0.224421100204168	0.26281212385573	-6.49478442030563
5150	TRIM39	0.0934689984659397	1.21963802886139	0.224928056492945	0.263358180048511	-6.49640802205588
6337	C7orf30	0.104051075506463	1.2190615391499	0.225145989538181	0.263565695634357	-6.49710463623371
2495	HNRNPF	-0.1225689056789	-1.21678909136369	0.226006540217512	0.264525276423027	-6.49984746783473
3113	TNFRSF12A	-0.30258875116193	-1.21538854966924	0.226538091869608	0.265099509025583	-6.50153542545886
4345	ITLN1	0.37097404204171	1.21394956407094	0.227085173852115	0.265647266484076	-6.50326773971767
1964	CCT3	-0.117680252375676	-1.21394157726968	0.227088212979593	0.265647266484076	-6.50327734898999
3832	FAM82A2	0.0837783872399922	1.21318731118959	0.22737535765167	0.265935130242409	-6.50418456156896
3917	DYNLRB1	0.107493405373438	1.21293669597957	0.227470823350962	0.265998745399211	-6.50448587350032
4942	MAPK1IP1L	-0.0802110536328738	-1.21213111614897	0.227777885035773	0.266309728017994	-6.50545400167137
5746	GLTSCR2	0.116407906927328	1.21131885380901	0.228087796466645	0.266623929588086	-6.50642952490634
2022	SPINK5	0.491527095578424	1.21074849682224	0.228305592704506	0.26683035884396	-6.50711413938271
5014	ASMTL	-0.112075101066384	-1.21009741956775	0.228554395958889	0.267072946270257	-6.50789525970688
4719	HSD17B10	0.086952934636132	1.20894889763952	0.2289937695058	0.267538093328443	-6.50927218175176
2104	TSPYL2	-0.157921126095706	-1.20502056956086	0.230501173246754	0.269250648980155	-6.51397206245839
2281	PRPS2	-0.177905686916561	-1.20479374148851	0.230588430723546	0.26930399952492	-6.5142429850518
1461	CSTA	-0.336117187296527	-1.20449245751522	0.230704367051409	0.269390818792811	-6.51460276047321
2488	MAPKAPK3	-0.129001714473578	-1.20437394673607	0.23074998237594	0.269395508539136	-6.51474425492265
823	CSNK2A1	0.118006293923158	1.20313371514371	0.231227742284256	0.269904624915797	-6.51622419803625
2901	MAP3K2	-0.0985696140314576	-1.20142307993436	0.231887876782434	0.270626399358991	-6.51826302050591
1345	HNRNPA2B1	-0.152488410835365	-1.2000642543903	0.232413212231111	0.271190623857418	-6.51988051892134
1962	TCEB1	-0.150500148195734	-1.19956632173644	0.232605931807164	0.271366603203602	-6.52047279289625
1257	PSMC5	-0.149013469135192	-1.19753479760242	0.233393401048521	0.272236250934838	-6.52288673360394
1433	BIN1	0.141186302933988	1.19636294282492	0.233848510280614	0.272717981735504	-6.52427736191391
5257	FRYL	0.110580131589067	1.19453019435939	0.234561564388053	0.273500304461114	-6.5264495992443
2652	PSME2	0.10186475006098	1.19231218222218	0.235426593250707	0.274459517172201	-6.52907411279364
4460	DNASE1	0.197550035601365	1.19174048067925	0.235649927890348	0.274670434308477	-6.52974981915864
4978	DGCR6L	0.101675092233772	1.19043035397985	0.236162299791379	0.275218112911458	-6.53129709178401
2756	GTF3A	0.0985840759007326	1.18922238485551	0.236635425559328	0.275719866124902	-6.53272224167675
1812	TBCE	0.106712366814329	1.18795370141369	0.237133061194151	0.276249991777895	-6.53421749938511
3731	MMP9	-0.365199442172986	-1.18521281763086	0.238210715473978	0.277455502411777	-6.53744255276957
5275	YLPM1	0.0861536198941007	1.18362803691442	0.238835410298831	0.278133090648306	-6.53930395862909
5079	DNPEP	0.0914895452490467	1.18266919252008	0.239213938814516	0.278523816570083	-6.54042898829898
2105	ID1	0.286266060409941	1.18125461195941	0.239773162663881	0.279124753084899	-6.54208711427533
1632	MYOM1	0.292332167342037	1.17821243290603	0.240978981337073	0.280478052325464	-6.5456464868764
4038	ITM2C	-0.133140826511327	-1.17759443453505	0.241224462682407	0.280713319017299	-6.54636845309926
3926	RRP1B	0.0943529859998726	1.17656489143442	0.241633813493751	0.281139162088669	-6.54757037717845
3334	SLBP	-0.129851387223732	-1.1743974888277	0.242497199117998	0.282093023439583	-6.55009731801625
1847	PLK3	-0.232968714277882	-1.17387222342932	0.24270676896992	0.282286105576365	-6.55070903092108
5862	CPNE3	-0.135265812816666	-1.17338822482714	0.242899988316121	0.282460104926414	-6.55127244851686
4160	POLR2D	0.133373049519706	1.17290518678263	0.243092933300399	0.282633722810303	-6.55183452141617
5674	HSPBAP1	-0.138529536981872	-1.17158774889964	0.243619725605326	0.283195358646579	-6.55336636862142
5020	MAN2A2	0.0938841890985208	1.16268175758823	0.247202183642011	0.287308209128798	-6.56367762075524
5269	MAPKAP1	0.133581761955694	1.16230073303566	0.247356280422688	0.287435720799808	-6.56411704974959
3081	GOSR1	0.121471560736852	1.16125242410318	0.247780596591729	0.287877133750993	-6.56532531913322
3193	BMF	0.172551532187922	1.15881203850227	0.248770370006694	0.288975231598807	-6.56813394923013
266	TWIST1	-0.291235437041543	-1.15667437009841	0.24963966375311	0.289933009767779	-6.57058943363607
3525	PPIG	-0.181922702849869	-1.15635159933144	0.249771106591984	0.290013405684246	-6.5709598065991
63	OCLN	-0.223253345356775	-1.15628446443394	0.249798452270958	0.290013405684246	-6.5710368298376
4227	LYPD3	0.167643140536094	1.15490861615573	0.250359335131067	0.290612485088509	-6.57261436395227
3455	NLGN1	-0.334195716287752	-1.15417556558519	0.250658536164037	0.290907648781058	-6.57345412207728
5347	TRAPPC3	-0.131270798883937	-1.15372010578746	0.250844563298082	0.291071383608382	-6.57397561874167
2171	MYD88	-0.112644856877441	-1.15259860884329	0.251303041100429	0.291551145497381	-6.5752588623102
3067	PTP4A1	0.146170371746905	1.1522129257467	0.25146084840625	0.291681972824445	-6.57569988789472
4862	NRD1	0.0880746591959433	1.15204955887731	0.251527713199151	0.291705081294347	-6.57588665307448
3360	SCAMP2	0.0998624760126781	1.15194416097542	0.251570858404714	0.291705081294347	-6.57600713289576
6314	AHSA2	-0.128009892307961	-1.15151458186169	0.251746763004267	0.291856791481496	-6.57649807107788
540	IFNGR2	-0.124609367118822	-1.15076326576765	0.252054621555366	0.29213170783005	-6.57735627085932
2377	EFS	-0.164188287894755	-1.15068216880172	0.252087867649358	0.29213170783005	-6.57744887205944
3663	TPD52	-0.173250376419473	-1.15060568069233	0.252119227155984	0.29213170783005	-6.57753620474828
661	SECISBP2	0.0997440538908313	1.14998989078662	0.252371796339451	0.292372048854076	-6.57823909511776
227	UBE2I	0.109564833409148	1.14901534311645	0.252771876451581	0.292783164353503	-6.57935073519404
2517	OSTF1	-0.129137672518379	-1.14876703165745	0.252873886981997	0.292848943507763	-6.57963382988351
5414	ELN	0.182399462827102	1.1461318167876	0.253958266759438	0.294052160832133	-6.58263449292499
923	RRAD	0.280886209566005	1.14560820902198	0.254174118700511	0.294249480283252	-6.58322991065254
6358	TBX4	-0.424046724082719	-1.14136969241155	0.255926161134122	0.296224811350236	-6.58803991262366
2764	PER2	-0.171873722270526	-1.140948075495	0.25610090493811	0.296374099424447	-6.588517422309
6424	CALU	-0.136361675069225	-1.13940194995879	0.25674243164693	0.297063424574865	-6.5902670360008
6446	ZBTB3	0.122913820672311	1.13788729215023	0.257371995816818	0.297738664685551	-6.59197878795204
5730	FUNDC2	-0.123534201074693	-1.13717129866003	0.257669974021915	0.29803013962599	-6.59278717371618
4871	PSMD13	-0.123902681113665	-1.13443011559359	0.258813022948001	0.299298774394867	-6.59587747568529
1808	TSC1	0.101631888883766	1.13359569589147	0.259161673562193	0.299648455273838	-6.59681671768134
5159	CHMP7	0.136908684470969	1.13220220522127	0.259744658122411	0.300268905034048	-6.59838375390263
4259	MT1G	0.249125273739945	1.13127797247554	0.260131829216482	0.300662810281267	-6.59942204955535
5092	AQP5	-0.178309435861438	-1.13060627905543	0.260413462418579	0.300934615029037	-6.6001761180236
5819	DDX42	-0.126867092049422	-1.12923351977308	0.260989708372353	0.301546717470001	-6.60171586529182
1682	CTDSP1	0.097452850706036	1.12872396953588	0.261203830291812	0.301740279159788	-6.60228693301491
793	NEFM	0.364493566254641	1.1275668197421	0.261690541401557	0.302248608189135	-6.60358284671965
2428	BDKRB2	0.230557524384036	1.12724922709619	0.261824235573503	0.302308789224352	-6.60393829695703
1203	DNAJC7	0.182441928070026	1.12722126292683	0.261836009691073	0.302308789224352	-6.60396958980547
443	ERBB3	-0.16738041852582	-1.12710457744287	0.261885143293247	0.302311619958479	-6.60410015659038
2423	DHPS	0.0990803652153146	1.12589769075721	0.2623937141142	0.302844714418742	-6.60544984194394
2208	SMPD1	-0.149222384353306	-1.12211096596266	0.263993884809522	0.304637276911344	-6.60967541676654
202	SUMO1	-0.140180118239952	-1.12176662903394	0.264139729743856	0.304751272015181	-6.61005896774375
1085	PTP4A2	0.0680146645715094	1.12152241984079	0.264243199356992	0.304816344680421	-6.61033091825952
5242	ZC4H2	-0.176939298994863	-1.12079653033123	0.264550920317272	0.305116965267079	-6.61113892383601
144	ERG	-0.449499736122449	-1.11808944251761	0.265700720487451	0.306388508881184	-6.6141477301494
2760	HTRA1	-0.149473927189572	-1.11658235737949	0.266342342361802	0.307073706450957	-6.61581969813361
2729	TNPO3	0.132629556374173	1.11630158500253	0.26646199671122	0.307156975917027	-6.61613094425298
3241	PSMB7	-0.0787341141529579	-1.11608356024024	0.266554936269672	0.307209426460651	-6.61637257951512
181	JUN	-0.299873856296291	-1.11306778298791	0.267842817424007	0.308638805273642	-6.61971019887551
3372	PHAX	-0.102733661180383	-1.11280225315421	0.267956418346438	0.308714777657273	-6.6200036419899
5997	SCLT1	0.143943709360945	1.11257483712718	0.268053739778763	0.308771970616732	-6.62025491011472
2046	BCL2	-0.118156659051973	-1.11143805977062	0.268540585915519	0.309277758205388	-6.62151016160854
5118	APPL1	-0.138674330019701	-1.10947987281007	0.26938065671823	0.310190101868289	-6.62366948027619
2844	NPC2	-0.144306045371165	-1.10931389159224	0.26945194722067	0.310217032924633	-6.62385233838275
5010	ATP5J2	0.104855474471895	1.10873519069548	0.269700607215134	0.31044812163619	-6.6244896715725
2432	CAPN2	-0.152030221169727	-1.10794059614915	0.270042293348717	0.31078619010597	-6.62536424105242
6200	VPRBP	0.129315191560372	1.1074037928959	0.270273295838906	0.310996777514704	-6.62595472502774
1971	NEIL1	-0.125492963489058	-1.1070768077057	0.270414074539401	0.31110349026775	-6.62631427150767
841	TCTA	0.102819767572537	1.10694914451026	0.270469051874311	0.311111470681712	-6.62645461919453
770	CASP9	-0.0916312207740884	-1.10569425897903	0.271009873104832	0.311678198939246	-6.62783334447243
3317	MYO5B	-0.142966113486551	-1.09729138548447	0.274650605321718	0.315757578240913	-6.63702595743741
4968	KRT15	-0.266167869066434	-1.09728247470453	0.274654483976384	0.315757578240913	-6.6370356691956
2014	BCKDHA	-0.0881888506749508	-1.09573019901891	0.275330731222698	0.316478845473587	-6.63872629671121
3972	RAB25	0.173271975057412	1.09497264956258	0.275661174133226	0.316802442535364	-6.63955051314613
1949	UTP14A	0.140740734912846	1.09478112677113	0.275744759689705	0.316842275328341	-6.63975880207895
4412	CKM	0.379920135441673	1.09457006339286	0.2758368935385	0.31689191459204	-6.63998830082065
4691	GSTM1	-0.17161243331075	-1.09236445712371	0.27680096131328	0.317943069433275	-6.64238395991929
6216	ASB4	0.155206696577722	1.09115965403271	0.277328559783606	0.318451195736987	-6.6436905771271
6303	ADAM33	-0.140124833681717	-1.09112970481913	0.277341683748704	0.318451195736987	-6.6437230392404
5171	RPS26	0.177298839290393	1.0906388264029	0.277556851302541	0.318596251189953	-6.64425498044458
1167	EXOC4	0.112434945031759	1.09061703322175	0.277566406611135	0.318596251189953	-6.6442785912184
3123	TFF1	-0.282900219523596	-1.09046445603643	0.277633311047889	0.318616573160752	-6.6444438806699
973	EIF6	-0.08191334861217	-1.08952920714333	0.278043656550099	0.319030956736081	-6.64545655601411
1222	AHR	-0.18267473204401	-1.08860822750454	0.278448149547224	0.319438479445141	-6.64645294793164
3541	VPS11	0.0789310232227505	1.08836303376185	0.278555906589035	0.319505499658269	-6.64671807948488
3732	LOXL1	-0.164693809689083	-1.08804807202338	0.278694367206134	0.319576424244401	-6.64705856622674
1018	FADD	0.109555876854684	1.0879978796248	0.278716436709755	0.319576424244401	-6.64711281736787
4540	SAMD8	0.121636456653116	1.08745797232963	0.278953909035321	0.319792089734951	-6.64769622832916
4263	KLHL20	-0.119799817653594	-1.08644794471229	0.279398532609413	0.320245114544878	-6.64878687734658
897	IER3	-0.276366145247909	-1.0841739674681	0.280401342901769	0.321337656455823	-6.65123872685535
2800	ADAM19	-0.174474079250327	-1.08175561930999	0.281470532180762	0.322505868082557	-6.65384071010092
4042	KLF7	0.172278502683118	1.0807520606962	0.281915042106788	0.322958042222459	-6.65491879935811
3636	MLPH	0.195324738137759	1.07915894994444	0.282621673915407	0.323710286571662	-6.6566282083155
4539	RTDR1	0.175734100984845	1.07401836111896	0.284910088742587	0.326273693138284	-6.6621271895086
2447	GCH1	-0.203344105151699	-1.07212945455489	0.285754144046425	0.327182432256834	-6.66414131337886
504	PITPNA	-0.0860797835639037	-1.070825063254	0.286338007046048	0.327792988090898	-6.66553014283649
2838	LRRC1	0.130663513477547	1.0698301449247	0.286783893777833	0.328245404048293	-6.66658835038781
459	POLR1E	0.183187543205033	1.06926717231426	0.287036408039831	0.328476370112378	-6.667186707358
1541	LRRC23	0.118478139816738	1.06793690882238	0.287633684400924	0.32907388402917	-6.66859935323088
4907	PCBD1	0.0872125716092396	1.06787796455462	0.287660169470218	0.32907388402917	-6.66866190794221
2486	GARS	-0.163942408634123	-1.06673455399902	0.288174260663112	0.329603764050568	-6.66987468392539
547	SVEP1	0.199769396368026	1.06283149010061	0.289933847025968	0.331557759728089	-6.67400492078145
5695	CCDC50	-0.107293645611774	-1.06250484699691	0.290081436146845	0.331667969718745	-6.67434990174265
455	CAPN3	-0.138081979288071	-1.06206770797408	0.290279031379652	0.331835305774868	-6.67481141901111
5861	CBR3	-0.179012540402527	-1.06000501749714	0.291212643914299	0.332843819623897	-6.67698662523861
2052	RGS3	0.155280908995079	1.05839904307831	0.291940951650221	0.3336173641939	-6.6786773276385
4777	H2AFZ	-0.151480669375234	-1.05761246004599	0.292298117822844	0.333966586277477	-6.67950449087558
6430	RASSF4	0.178619694465428	1.05711248910008	0.292525295533134	0.33416719242769	-6.68002994167021
6454	PRDM4	-0.0786180814971045	-1.05639696233741	0.29285062662626	0.334479833868017	-6.68078150914488
2187	XRN1	-0.11099397124048	-1.05515608642599	0.293415402791415	0.335065799414073	-6.682083702559
6378	TOR1AIP1	-0.0936273062919611	-1.05482639906183	0.293565582033432	0.3351781927448	-6.68242942861255
3621	LNX2	0.157462399190757	1.05349131438915	0.294174273629733	0.335813960166782	-6.68382837791804
5050	AKR1C3	0.246222090877197	1.05302552075969	0.2943868395956	0.335997386891277	-6.68431604365355
171	SKAP2	0.147354643247835	1.04921011748104	0.296131930244828	0.33792958242564	-6.68830263193986
2661	UBE2E3	-0.169471286658555	-1.04837045633003	0.29651691366728	0.338309290505515	-6.68917805786496
1701	NCSTN	0.0925405270712486	1.04554758455652	0.297813680406502	0.339728975570285	-6.69211611996699
1627	PHB2	-0.101261989746879	-1.04428973392172	0.298392743514299	0.340329589115639	-6.69342279220991
6360	HMGN1	-0.0906772244190629	-1.0441173614915	0.298472156001078	0.340360218746783	-6.69360173463411
5716	DDOST	0.0861521111084761	1.03890595196997	0.300879812704124	0.34304536392111	-6.69899807517052
3154	DUSP6	-0.171682794987927	-1.03802010232385	0.301290371510783	0.34345299170988	-6.69991272177018
2053	RAD21	-0.153317269318165	-1.03734579683498	0.301603140375188	0.343695906688397	-6.70060843349825
4424	MYL2	0.462252142417096	1.03733185268514	0.301609610517319	0.343695906688397	-6.70062281562551
2226	RAB3D	-0.14260731510746	-1.03699732840676	0.301764859178143	0.343812320203669	-6.70096779016582
6241	NTHL1	0.115313369081402	1.03677510049576	0.301868022215745	0.343869360047347	-6.70119689985169
5332	SDSL	0.119369869096309	1.03621933714266	0.302126123672767	0.344102845041301	-6.7017696624109
6079	JTB	-0.102797963684353	-1.03390645095358	0.303201844682354	0.345267301945301	-6.70415005172418
2873	PLXNB1	0.130942967750625	1.03254751169322	0.30383508640165	0.345927570242103	-6.70554621462352
564	TFPI2	-0.311815282239583	-1.03173356529962	0.304214796609395	0.346299002081639	-6.70638159220892
1293	STAU1	-0.105332305713367	-1.02953166263475	0.305243593597193	0.347409053099371	-6.70863822597842
2372	BARD1	0.150246042132319	1.02893399054094	0.305523247155693	0.347666235912892	-6.70924993629992
1775	KPNA4	0.0830927992243508	1.02500755479932	0.307364720460282	0.349700268745746	-6.71325991512396
3579	WNT4	0.168841250772857	1.0232587288384	0.308187297985978	0.350574555024977	-6.71504109975049
5130	C11orf65	0.154236304999388	1.02129861076083	0.309111009268944	0.351518299711872	-6.71703393212415
6138	ZNF709	0.128042399589399	1.02126789955466	0.309125496735502	0.351518299711872	-6.71706512600867
3784	TBC1D10A	0.0817525739606137	1.02075721687695	0.309366468804876	0.351730556878578	-6.71758369975337
5888	ABCF1	0.0930791908192	1.01966023185937	0.30988451973044	0.352257705770463	-6.71869677313718
5442	HTATIP2	-0.144559673649375	-1.01934224426634	0.310034797655198	0.352366681224125	-6.71901920434078
5101	NECAP2	0.0985160686340523	1.0184914788684	0.310437100791594	0.352762004689659	-6.71988137229549
2794	TERF1	-0.0963245010295249	-1.01685878795912	0.311210131161007	0.353578387613804	-6.72153396304041
5430	PCYT1A	-0.0849246993054905	-1.01603160411698	0.311602268086571	0.353961811634561	-6.72237023390603
2990	ZEB2	-0.204024196970814	-1.01461023010193	0.312276858189786	0.354665895060865	-6.72380565946115
1656	SF3A1	0.0653185390243744	1.01433198227774	0.312409029697658	0.354753792095745	-6.72408642673214
5335	THG1L	-0.107331872211747	-1.01414818524202	0.312496356250878	0.3547907438781	-6.72427184645983
5380	TNFAIP8	-0.182872981109342	-1.01242276072528	0.313316942013239	0.355660037945264	-6.72601089311858
5229	DDX24	-0.0964453264339741	-1.00891542594006	0.314989398808488	0.357495854658914	-6.72953694120054
3028	BLOC1S1	0.102437919784524	1.00867394281407	0.31510476705827	0.357564126768768	-6.72977926992014
1205	RPA3	0.113940938829563	1.00823951845475	0.315312383479761	0.357737034936043	-6.73021507184409
2670	ARL4A	-0.14059076119149	-1.00636294318182	0.316210265427483	0.358692884727339	-6.73209547611145
6153	TIAM2	0.163927485206601	1.00312260452087	0.317764660326075	0.360392984285755	-6.73533431408783
3482	NEK6	-0.132102768463165	-0.999686463971434	0.319418510037174	0.362205265452765	-6.73875763725209
2506	BTC	-0.200321462753805	-0.998042077002326	0.320211983695672	0.363041457705388	-6.74039180173829
6341	ZNF91	-0.179928828167689	-0.997163159869554	0.320636626132139	0.363419388497966	-6.741264169512
5170	RPS28	-0.0653496744034707	-0.997119842529935	0.320657564218249	0.363419388497966	-6.74130714451342
5632	NIPBL	0.101166820673277	0.995929907925712	0.321233090635197	0.364000721652417	-6.74248695671275
3539	VTI1B	-0.0634071310665668	-0.995826969846274	0.321282909969922	0.364000721652417	-6.74258895398466
2333	RYBP	0.101844623381324	0.994153681320297	0.322093454101523	0.364855205310734	-6.74424549448458
4262	SYT13	-0.354439377394086	-0.992572168954723	0.322860782277077	0.365623559583659	-6.74580865746572
408	PPARA	-0.0852736042136923	-0.992522970121509	0.322884672214168	0.365623559583659	-6.74585724619491
4465	NRAS	0.165199843647268	0.991582003121765	0.323341810902773	0.366077197099014	-6.74678608830656
475	PFKM	0.0988642208171817	0.99103784306721	0.323606368412904	0.366312679923434	-6.74732284087961
5755	MORN2	-0.0977775683475213	-0.987689848027417	0.32523722350683	0.368094417936077	-6.75061888019112
5424	CMTM3	0.141968552385258	0.987554231055181	0.325303398286425	0.368104981181703	-6.75075216125574
4866	RELB	0.137531248442485	0.986468129392931	0.325833685210832	0.368640626384583	-6.75181890577149
1090	ANG	-0.153568183687366	-0.983489030793102	0.327291142693492	0.370224880363853	-6.75473897799282
6148	ETFB	0.0795796474212588	0.980841408118199	0.328590023137327	0.371629233293282	-6.75732684526205
1415	FXYD1	0.208030532815739	0.980337099788519	0.328837811620074	0.371844537812398	-6.75781899299521
2466	NOTCH2	-0.0917848911006685	-0.978704249144603	0.329640942643582	0.372687629986005	-6.75941076050722
832	AKAP10	0.094434252353422	0.976797073674209	0.330580629455467	0.373684789030128	-6.76126664309797
1499	MED30	0.141590312913669	0.976091880423013	0.330928529998845	0.374012767935867	-6.76195196780701
1256	TNFSF13	0.115853397449927	0.975912201273058	0.3310172113485	0.374047716051803	-6.76212650666595
413	DAP3	-0.0650222510928786	-0.974945134117173	0.331494778340864	0.374522014050146	-6.76306536442149
986	CYTH1	-0.104591381851097	-0.974538339370555	0.331695800538912	0.374683761432059	-6.7634600190951
5576	CRELD2	0.109183540098554	0.9735661531502	0.332176540292125	0.375161366398989	-6.764402535204
3935	IL28RA	0.151841511507981	0.972873291688136	0.332519433716577	0.375483147820148	-6.76507368593381
3684	ARPC3	-0.0787170871517978	-0.972360316752652	0.332773451287631	0.375704475337988	-6.76557028373496
3277	EXOSC7	-0.0832778728999613	-0.967505258465843	0.335183882424001	0.378359913295769	-6.77025756753402
4662	FAM101B	-0.144482878455029	-0.961946527785239	0.337957614311249	0.381424452819737	-6.77559583202537
5040	PSMF1	-0.0530883968200724	-0.95923068092876	0.339318196773716	0.382893298885971	-6.77819294722402
6041	HMBS	-0.0964620208813758	-0.958244959279841	0.33981290114454	0.383321250568351	-6.77913378585024
5243	YIPF6	-0.13446637121359	-0.958239130959831	0.339815827596186	0.383321250568351	-6.77913934595448
34	MAPK1	0.0737191618326206	0.957434843608916	0.34021982432213	0.383710132760382	-6.77990630096496
33	DGCR2	0.0968980785121973	0.956536232574331	0.340671568560947	0.384152721225961	-6.78076245102892
1333	SAE1	0.0897935271389498	0.955555416995799	0.341165081863348	0.384642247588273	-6.78169601728984
2709	GGCX	0.0662097163682421	0.95490586482352	0.341492169484956	0.384944001668334	-6.78231375887635
1233	RBBP4	0.0654126608358399	0.954212728177446	0.341841428429809	0.385270638794194	-6.78297249401261
4005	EYA2	-0.154410664093162	-0.953709037817708	0.342095373914368	0.385489758390368	-6.78345088971875
